"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Northwest Territories","2016A000261","Indoor pools, 50 metres or longer","Poor","Percentage","242","units","0","v1234817863","13.7.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, 50 metres or longer","Fair","Percentage","242","units","0","v1234817861","13.7.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, 50 metres or longer","Good","Percentage","242","units","0","v1234817862","13.7.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, 50 metres or longer","Very good","Percentage","242","units","0","v1234817864","13.7.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, 50 metres or longer","Physical condition unknown","Percentage","242","units","0","v1234817860","13.7.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, leisure pools","Very poor","Percentage","242","units","0","v1234817871","13.8.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, leisure pools","Poor","Percentage","242","units","0","v1234817869","13.8.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, leisure pools","Fair","Percentage","242","units","0","v1234817867","13.8.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, leisure pools","Good","Percentage","242","units","0","v1234817868","13.8.4","100.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, leisure pools","Very good","Percentage","242","units","0","v1234817870","13.8.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor pools, leisure pools","Physical condition unknown","Percentage","242","units","0","v1234817866","13.8.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor pools","Very poor","Percentage","242","units","0","v1234817877","13.9.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor pools","Poor","Percentage","242","units","0","v1234817875","13.9.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor pools","Fair","Percentage","242","units","0","v1234817873","13.9.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor pools","Good","Percentage","242","units","0","v1234817874","13.9.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor pools","Very good","Percentage","242","units","0","v1234817876","13.9.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor pools","Physical condition unknown","Percentage","242","units","0","v1234817872","13.9.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor spray parks/splash pads/wading pools","Very poor","Percentage","242","units","0","v1234817907","13.28.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor spray parks/splash pads/wading pools","Poor","Percentage","242","units","0","v1234817905","13.28.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor spray parks/splash pads/wading pools","Fair","Percentage","242","units","0","v1234817903","13.28.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor spray parks/splash pads/wading pools","Good","Percentage","242","units","0","v1234817904","13.28.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor spray parks/splash pads/wading pools","Very good","Percentage","242","units","0","v1234817906","13.28.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor spray parks/splash pads/wading pools","Physical condition unknown","Percentage","242","units","0","v1234817902","13.28.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Galleries","Very poor","Percentage","242","units","0","v1234817829","13.12.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Galleries","Poor","Percentage","242","units","0","v1234817827","13.12.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Galleries","Fair","Percentage","242","units","0","v1234817825","13.12.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Galleries","Good","Percentage","242","units","0","v1234817826","13.12.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Galleries","Very good","Percentage","242","units","0","v1234817828","13.12.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Galleries","Physical condition unknown","Percentage","242","units","0","v1234817824","13.12.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Libraries","Very poor","Percentage","242","units","0","v1001729611","13.13.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Libraries","Poor","Percentage","242","units","0","v1001729625","13.13.2","13.6","C","","","1"
"2020","Northwest Territories","2016A000261","Libraries","Fair","Percentage","242","units","0","v1001729639","13.13.3","14.7","B","","","1"
"2020","Northwest Territories","2016A000261","Libraries","Good","Percentage","242","units","0","v1001729653","13.13.4","62.6","D","","","1"
"2020","Northwest Territories","2016A000261","Libraries","Very good","Percentage","242","units","0","v1001729667","13.13.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Libraries","Physical condition unknown","Percentage","242","units","0","v1001729681","13.13.6","9.1","A","","","1"
"2020","Northwest Territories","2016A000261","Museums and archives","Very poor","Percentage","242","units","0","v1001729695","13.14.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Museums and archives","Poor","Percentage","242","units","0","v1001729709","13.14.2","","F","","","1"
"2020","Northwest Territories","2016A000261","Museums and archives","Fair","Percentage","242","units","0","v1001729723","13.14.3","3.0","A","","","1"
"2020","Northwest Territories","2016A000261","Museums and archives","Good","Percentage","242","units","0","v1001729737","13.14.4","","F","","","1"
"2020","Northwest Territories","2016A000261","Museums and archives","Very good","Percentage","242","units","0","v1001729751","13.14.5","5.3","A","","","1"
"2020","Northwest Territories","2016A000261","Museums and archives","Physical condition unknown","Percentage","242","units","0","v1001729765","13.14.6","3.8","A","","","1"
"2020","Northwest Territories","2016A000261","Presentation and performance spaces","Very poor","Percentage","242","units","0","v1234817853","13.15.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Presentation and performance spaces","Poor","Percentage","242","units","0","v1234817851","13.15.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Presentation and performance spaces","Fair","Percentage","242","units","0","v1234817849","13.15.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Presentation and performance spaces","Good","Percentage","242","units","0","v1234817850","13.15.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Presentation and performance spaces","Very good","Percentage","242","units","0","v1234817852","13.15.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Presentation and performance spaces","Physical condition unknown","Percentage","242","units","0","v1234817848","13.15.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indigenous culture facilities","Very poor","Percentage","242","units","0","v1234817841","13.29.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indigenous culture facilities","Poor","Percentage","242","units","0","v1234817839","13.29.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indigenous culture facilities","Fair","Percentage","242","units","0","v1234817837","13.29.3","44.9","A","","","1"
"2020","Northwest Territories","2016A000261","Indigenous culture facilities","Good","Percentage","242","units","0","v1234817838","13.29.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indigenous culture facilities","Very good","Percentage","242","units","0","v1234817840","13.29.5","26.6","D","","","1"
"2020","Northwest Territories","2016A000261","Indigenous culture facilities","Physical condition unknown","Percentage","242","units","0","v1234817836","13.29.6","28.6","C","","","1"
"2020","Northwest Territories","2016A000261","Community centres (senior and youth centres)","Very poor","Percentage","242","units","0","v1001729857","13.16.1","8.0","A","","","1"
"2020","Northwest Territories","2016A000261","Community centres (senior and youth centres)","Poor","Percentage","242","units","0","v1001729871","13.16.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Community centres (senior and youth centres)","Fair","Percentage","242","units","0","v1001729885","13.16.3","27.0","B","","","1"
"2020","Northwest Territories","2016A000261","Community centres (senior and youth centres)","Good","Percentage","242","units","0","v1001729899","13.16.4","59.0","C","","","1"
"2020","Northwest Territories","2016A000261","Community centres (senior and youth centres)","Very good","Percentage","242","units","0","v1001729913","13.16.5","6.0","B","","","1"
"2020","Northwest Territories","2016A000261","Community centres (senior and youth centres)","Physical condition unknown","Percentage","242","units","0","v1001729927","13.16.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor gymnasiums","Very poor","Percentage","242","units","0","v1234817835","13.30.1","15.4","B","","","1"
"2020","Northwest Territories","2016A000261","Indoor gymnasiums","Poor","Percentage","242","units","0","v1234817833","13.30.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor gymnasiums","Fair","Percentage","242","units","0","v1234817831","13.30.3","30.8","E","","","1"
"2020","Northwest Territories","2016A000261","Indoor gymnasiums","Good","Percentage","242","units","0","v1234817832","13.30.4","53.8","E","","","1"
"2020","Northwest Territories","2016A000261","Indoor gymnasiums","Very good","Percentage","242","units","0","v1234817834","13.30.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor gymnasiums","Physical condition unknown","Percentage","242","units","0","v1234817830","13.30.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor racquet courts","Very poor","Percentage","242","units","0","v1234817883","13.31.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor racquet courts","Poor","Percentage","242","units","0","v1234817881","13.31.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor racquet courts","Fair","Percentage","242","units","0","v1234817879","13.31.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor racquet courts","Good","Percentage","242","units","0","v1234817880","13.31.4","100.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor racquet courts","Very good","Percentage","242","units","0","v1234817882","13.31.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor racquet courts","Physical condition unknown","Percentage","242","units","0","v1234817878","13.31.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor walking/jogging tracks","Very poor","Percentage","242","units","0","v1234817925","13.32.1","0.0","A","","","1"
