"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario","2016A000235","Community centres (senior and youth centres)","Poor","Percentage","242","units","0","v1001729865","7.16.2","11.7","A","","","1"
"2020","Ontario","2016A000235","Community centres (senior and youth centres)","Fair","Percentage","242","units","0","v1001729879","7.16.3","25.8","A","","","1"
"2020","Ontario","2016A000235","Community centres (senior and youth centres)","Good","Percentage","242","units","0","v1001729893","7.16.4","29.0","A","","","1"
"2020","Ontario","2016A000235","Community centres (senior and youth centres)","Very good","Percentage","242","units","0","v1001729907","7.16.5","13.7","A","","","1"
"2020","Ontario","2016A000235","Community centres (senior and youth centres)","Physical condition unknown","Percentage","242","units","0","v1001729921","7.16.6","11.5","A","","","1"
"2020","Ontario","2016A000235","Indoor gymnasiums","Very poor","Percentage","242","units","0","v1234817175","7.30.1","2.8","A","","","1"
"2020","Ontario","2016A000235","Indoor gymnasiums","Poor","Percentage","242","units","0","v1234817173","7.30.2","6.7","A","","","1"
"2020","Ontario","2016A000235","Indoor gymnasiums","Fair","Percentage","242","units","0","v1234817171","7.30.3","18.5","A","","","1"
"2020","Ontario","2016A000235","Indoor gymnasiums","Good","Percentage","242","units","0","v1234817172","7.30.4","23.7","A","","","1"
"2020","Ontario","2016A000235","Indoor gymnasiums","Very good","Percentage","242","units","0","v1234817174","7.30.5","39.0","A","","","1"
"2020","Ontario","2016A000235","Indoor gymnasiums","Physical condition unknown","Percentage","242","units","0","v1234817170","7.30.6","9.3","A","","","1"
"2020","Ontario","2016A000235","Indoor racquet courts","Very poor","Percentage","242","units","0","v1234817199","7.31.1","1.0","A","","","1"
"2020","Ontario","2016A000235","Indoor racquet courts","Poor","Percentage","242","units","0","v1234817197","7.31.2","10.1","A","","","1"
"2020","Ontario","2016A000235","Indoor racquet courts","Fair","Percentage","242","units","0","v1234817195","7.31.3","29.4","A","","","1"
"2020","Ontario","2016A000235","Indoor racquet courts","Good","Percentage","242","units","0","v1234817196","7.31.4","20.5","A","","","1"
"2020","Ontario","2016A000235","Indoor racquet courts","Very good","Percentage","242","units","0","v1234817198","7.31.5","24.2","A","","","1"
"2020","Ontario","2016A000235","Indoor racquet courts","Physical condition unknown","Percentage","242","units","0","v1234817194","7.31.6","14.8","A","","","1"
