"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Alberta","2016A000248","Indoor pools, 50 metres or longer","Good","Percentage","242","units","0","v1001730911","10.7.4","35.0","C","","","1"
"2020","Alberta","2016A000248","Indoor pools, 50 metres or longer","Very good","Percentage","242","units","0","v1001730920","10.7.5","22.4","B","","","1"
"2020","Alberta","2016A000248","Indoor pools, 50 metres or longer","Physical condition unknown","Percentage","242","units","0","v1001730929","10.7.6","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor pools, leisure pools","Very poor","Percentage","242","units","0","v1001730940","10.8.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor pools, leisure pools","Poor","Percentage","242","units","0","v1001730952","10.8.2","12.9","B","","","1"
"2020","Alberta","2016A000248","Indoor pools, leisure pools","Fair","Percentage","242","units","0","v1001730964","10.8.3","36.5","B","","","1"
"2020","Alberta","2016A000248","Indoor pools, leisure pools","Good","Percentage","242","units","0","v1001730976","10.8.4","25.2","B","","","1"
"2020","Alberta","2016A000248","Indoor pools, leisure pools","Very good","Percentage","242","units","0","v1001730988","10.8.5","25.4","B","","","1"
"2020","Alberta","2016A000248","Indoor pools, leisure pools","Physical condition unknown","Percentage","242","units","0","v1001731000","10.8.6","0.0","A","","","1"
"2020","Alberta","2016A000248","Outdoor pools","Very poor","Percentage","242","units","0","v1001731012","10.9.1","3.2","A","","","1"
"2020","Alberta","2016A000248","Outdoor pools","Poor","Percentage","242","units","0","v1001731023","10.9.2","14.2","A","","","1"
"2020","Alberta","2016A000248","Outdoor pools","Fair","Percentage","242","units","0","v1001731034","10.9.3","32.9","A","","","1"
"2020","Alberta","2016A000248","Outdoor pools","Good","Percentage","242","units","0","v1001731045","10.9.4","22.3","A","","","1"
"2020","Alberta","2016A000248","Outdoor pools","Very good","Percentage","242","units","0","v1001731056","10.9.5","24.9","A","","","1"
"2020","Alberta","2016A000248","Outdoor pools","Physical condition unknown","Percentage","242","units","0","v1001731067","10.9.6","2.5","A","","","1"
"2020","Alberta","2016A000248","Outdoor spray parks/splash pads/wading pools","Very poor","Percentage","242","units","0","v1234817517","10.28.1","0.4","A","","","1"
"2020","Alberta","2016A000248","Outdoor spray parks/splash pads/wading pools","Poor","Percentage","242","units","0","v1234817515","10.28.2","0.7","A","","","1"
"2020","Alberta","2016A000248","Outdoor spray parks/splash pads/wading pools","Fair","Percentage","242","units","0","v1234817513","10.28.3","11.1","A","","","1"
"2020","Alberta","2016A000248","Outdoor spray parks/splash pads/wading pools","Good","Percentage","242","units","0","v1234817514","10.28.4","41.3","A","","","1"
"2020","Alberta","2016A000248","Outdoor spray parks/splash pads/wading pools","Very good","Percentage","242","units","0","v1234817516","10.28.5","44.5","A","","","1"
"2020","Alberta","2016A000248","Outdoor spray parks/splash pads/wading pools","Physical condition unknown","Percentage","242","units","0","v1234817512","10.28.6","2.0","A","","","1"
"2020","Alberta","2016A000248","Galleries","Very poor","Percentage","242","units","0","v1001729542","10.12.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Galleries","Poor","Percentage","242","units","0","v1001729553","10.12.2","0.0","A","","","1"
"2020","Alberta","2016A000248","Galleries","Fair","Percentage","242","units","0","v1001729564","10.12.3","17.4","A","","","1"
"2020","Alberta","2016A000248","Galleries","Good","Percentage","242","units","0","v1001729575","10.12.4","26.3","B","","","1"
"2020","Alberta","2016A000248","Galleries","Very good","Percentage","242","units","0","v1001729586","10.12.5","56.4","B","","","1"
"2020","Alberta","2016A000248","Galleries","Physical condition unknown","Percentage","242","units","0","v1001729597","10.12.6","0.0","A","","","1"
"2020","Alberta","2016A000248","Libraries","Very poor","Percentage","242","units","0","v1001729608","10.13.1","3.4","A","","","1"
"2020","Alberta","2016A000248","Libraries","Poor","Percentage","242","units","0","v1001729622","10.13.2","4.6","A","","","1"
"2020","Alberta","2016A000248","Libraries","Fair","Percentage","242","units","0","v1001729636","10.13.3","11.8","A","","","1"
"2020","Alberta","2016A000248","Libraries","Good","Percentage","242","units","0","v1001729650","10.13.4","37.6","A","","","1"
"2020","Alberta","2016A000248","Libraries","Very good","Percentage","242","units","0","v1001729664","10.13.5","31.5","A","","","1"
"2020","Alberta","2016A000248","Libraries","Physical condition unknown","Percentage","242","units","0","v1001729678","10.13.6","11.1","A","","","1"
"2020","Alberta","2016A000248","Museums and archives","Very poor","Percentage","242","units","0","v1001729692","10.14.1","0.2","A","","","1"
"2020","Alberta","2016A000248","Museums and archives","Poor","Percentage","242","units","0","v1001729706","10.14.2","4.8","A","","","1"
"2020","Alberta","2016A000248","Museums and archives","Fair","Percentage","242","units","0","v1001729720","10.14.3","23.9","A","","","1"
"2020","Alberta","2016A000248","Museums and archives","Good","Percentage","242","units","0","v1001729734","10.14.4","30.8","A","","","1"
"2020","Alberta","2016A000248","Museums and archives","Very good","Percentage","242","units","0","v1001729748","10.14.5","18.5","A","","","1"
"2020","Alberta","2016A000248","Museums and archives","Physical condition unknown","Percentage","242","units","0","v1001729762","10.14.6","21.8","A","","","1"
"2020","Alberta","2016A000248","Presentation and performance spaces","Very poor","Percentage","242","units","0","v1001729776","10.15.1","0.6","A","","","1"
"2020","Alberta","2016A000248","Presentation and performance spaces","Poor","Percentage","242","units","0","v1001729789","10.15.2","5.9","A","","","1"
"2020","Alberta","2016A000248","Presentation and performance spaces","Fair","Percentage","242","units","0","v1001729802","10.15.3","7.9","A","","","1"
"2020","Alberta","2016A000248","Presentation and performance spaces","Good","Percentage","242","units","0","v1001729815","10.15.4","45.4","A","","","1"
"2020","Alberta","2016A000248","Presentation and performance spaces","Very good","Percentage","242","units","0","v1001729828","10.15.5","26.1","A","","","1"
"2020","Alberta","2016A000248","Presentation and performance spaces","Physical condition unknown","Percentage","242","units","0","v1001729841","10.15.6","14.1","A","","","1"
"2020","Alberta","2016A000248","Indigenous culture facilities","Very poor","Percentage","242","units","0","v1234817487","10.29.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indigenous culture facilities","Poor","Percentage","242","units","0","v1234817485","10.29.2","0.0","A","","","1"
"2020","Alberta","2016A000248","Indigenous culture facilities","Fair","Percentage","242","units","0","v1234817483","10.29.3","0.0","A","","","1"
"2020","Alberta","2016A000248","Indigenous culture facilities","Good","Percentage","242","units","0","v1234817484","10.29.4","100.0","A","","","1"
"2020","Alberta","2016A000248","Indigenous culture facilities","Very good","Percentage","242","units","0","v1234817486","10.29.5","0.0","A","","","1"
"2020","Alberta","2016A000248","Indigenous culture facilities","Physical condition unknown","Percentage","242","units","0","v1234817482","10.29.6","0.0","A","","","1"
"2020","Alberta","2016A000248","Community centres (senior and youth centres)","Very poor","Percentage","242","units","0","v1001729854","10.16.1","0.2","A","","","1"
"2020","Alberta","2016A000248","Community centres (senior and youth centres)","Poor","Percentage","242","units","0","v1001729868","10.16.2","7.2","A","","","1"
"2020","Alberta","2016A000248","Community centres (senior and youth centres)","Fair","Percentage","242","units","0","v1001729882","10.16.3","26.2","A","","","1"
"2020","Alberta","2016A000248","Community centres (senior and youth centres)","Good","Percentage","242","units","0","v1001729896","10.16.4","34.2","A","","","1"
"2020","Alberta","2016A000248","Community centres (senior and youth centres)","Very good","Percentage","242","units","0","v1001729910","10.16.5","12.5","A","","","1"
"2020","Alberta","2016A000248","Community centres (senior and youth centres)","Physical condition unknown","Percentage","242","units","0","v1001729924","10.16.6","19.6","A","","","1"
"2020","Alberta","2016A000248","Indoor gymnasiums","Very poor","Percentage","242","units","0","v1234817481","10.30.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor gymnasiums","Poor","Percentage","242","units","0","v1234817479","10.30.2","1.1","A","","","1"
"2020","Alberta","2016A000248","Indoor gymnasiums","Fair","Percentage","242","units","0","v1234817477","10.30.3","4.5","A","","","1"
"2020","Alberta","2016A000248","Indoor gymnasiums","Good","Percentage","242","units","0","v1234817478","10.30.4","38.1","A","","","1"
"2020","Alberta","2016A000248","Indoor gymnasiums","Very good","Percentage","242","units","0","v1234817480","10.30.5","43.8","A","","","1"
"2020","Alberta","2016A000248","Indoor gymnasiums","Physical condition unknown","Percentage","242","units","0","v1234817476","10.30.6","12.4","A","","","1"
"2020","Alberta","2016A000248","Indoor racquet courts","Very poor","Percentage","242","units","0","v1234817505","10.31.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor racquet courts","Poor","Percentage","242","units","0","v1234817503","10.31.2","17.5","A","","","1"
"2020","Alberta","2016A000248","Indoor racquet courts","Fair","Percentage","242","units","0","v1234817501","10.31.3","17.7","A","","","1"
"2020","Alberta","2016A000248","Indoor racquet courts","Good","Percentage","242","units","0","v1234817502","10.31.4","30.2","A","","","1"
"2020","Alberta","2016A000248","Indoor racquet courts","Very good","Percentage","242","units","0","v1234817504","10.31.5","29.8","B","","","1"
"2020","Alberta","2016A000248","Indoor racquet courts","Physical condition unknown","Percentage","242","units","0","v1234817500","10.31.6","4.7","A","","","1"
"2020","Alberta","2016A000248","Indoor walking/jogging tracks","Very poor","Percentage","242","units","0","v1234817523","10.32.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor walking/jogging tracks","Poor","Percentage","242","units","0","v1234817521","10.32.2","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor walking/jogging tracks","Fair","Percentage","242","units","0","v1234817519","10.32.3","6.8","A","","","1"
"2020","Alberta","2016A000248","Indoor walking/jogging tracks","Good","Percentage","242","units","0","v1234817520","10.32.4","24.3","A","","","1"
"2020","Alberta","2016A000248","Indoor walking/jogging tracks","Very good","Percentage","242","units","0","v1234817522","10.32.5","61.7","A","","","1"
"2020","Alberta","2016A000248","Indoor walking/jogging tracks","Physical condition unknown","Percentage","242","units","0","v1234817518","10.32.6","7.1","A","","","1"
"2020","Alberta","2016A000248","Indoor fitness areas","Very poor","Percentage","242","units","0","v1234817475","10.33.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor fitness areas","Poor","Percentage","242","units","0","v1234817473","10.33.2","29.2","A","","","1"
"2020","Alberta","2016A000248","Indoor fitness areas","Fair","Percentage","242","units","0","v1234817471","10.33.3","13.8","A","","","1"
"2020","Alberta","2016A000248","Indoor fitness areas","Good","Percentage","242","units","0","v1234817472","10.33.4","25.2","A","","","1"
"2020","Alberta","2016A000248","Indoor fitness areas","Very good","Percentage","242","units","0","v1234817474","10.33.5","24.0","A","","","1"
"2020","Alberta","2016A000248","Indoor fitness areas","Physical condition unknown","Percentage","242","units","0","v1234817470","10.33.6","7.9","A","","","1"
"2020","Alberta","2016A000248","Indoor fields","Very poor","Percentage","242","units","0","v1001730495","10.24.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Indoor fields","Poor","Percentage","242","units","0","v1001730508","10.24.2","1.5","A","","","1"
"2020","Alberta","2016A000248","Indoor fields","Fair","Percentage","242","units","0","v1001730521","10.24.3","11.1","A","","","1"
"2020","Alberta","2016A000248","Indoor fields","Good","Percentage","242","units","0","v1001730534","10.24.4","27.9","A","","","1"
"2020","Alberta","2016A000248","Indoor fields","Very good","Percentage","242","units","0","v1001730547","10.24.5","53.8","B","","","1"
"2020","Alberta","2016A000248","Indoor fields","Physical condition unknown","Percentage","242","units","0","v1001730560","10.24.6","5.7","A","","","1"
"2020","Alberta","2016A000248","Outdoor speciality areas","Very poor","Percentage","242","units","0","v1234817511","10.34.1","1.2","A","","","1"
"2020","Alberta","2016A000248","Outdoor speciality areas","Poor","Percentage","242","units","0","v1234817509","10.34.2","4.5","A","","","1"
"2020","Alberta","2016A000248","Outdoor speciality areas","Fair","Percentage","242","units","0","v1234817507","10.34.3","9.6","A","","","1"
"2020","Alberta","2016A000248","Outdoor speciality areas","Good","Percentage","242","units","0","v1234817508","10.34.4","38.6","A","","","1"
"2020","Alberta","2016A000248","Outdoor speciality areas","Very good","Percentage","242","units","0","v1234817510","10.34.5","26.8","A","","","1"
"2020","Alberta","2016A000248","Outdoor speciality areas","Physical condition unknown","Percentage","242","units","0","v1234817506","10.34.6","19.4","A","","","1"
"2020","Alberta","2016A000248","Playgrounds","Very poor","Percentage","242","units","0","v1234817499","10.35.1","1.5","A","","","1"
"2020","Alberta","2016A000248","Playgrounds","Poor","Percentage","242","units","0","v1234817497","10.35.2","3.8","A","","","1"
"2020","Alberta","2016A000248","Playgrounds","Fair","Percentage","242","units","0","v1234817495","10.35.3","33.7","A","","","1"
"2020","Alberta","2016A000248","Playgrounds","Good","Percentage","242","units","0","v1234817496","10.35.4","28.9","A","","","1"
"2020","Alberta","2016A000248","Playgrounds","Very good","Percentage","242","units","0","v1234817498","10.35.5","14.2","A","","","1"
"2020","Alberta","2016A000248","Playgrounds","Physical condition unknown","Percentage","242","units","0","v1234817494","10.35.6","17.8","A","","","1"
"2020","Alberta","2016A000248","Outdoor tennis and/or pickleball courts","Very poor","Percentage","242","units","0","v1001730412","10.23.1","5.0","A","","","1"
"2020","Alberta","2016A000248","Outdoor tennis and/or pickleball courts","Poor","Percentage","242","units","0","v1001730426","10.23.2","9.6","A","","","1"
"2020","Alberta","2016A000248","Outdoor tennis and/or pickleball courts","Fair","Percentage","242","units","0","v1001730440","10.23.3","15.3","A","","","1"
"2020","Alberta","2016A000248","Outdoor tennis and/or pickleball courts","Good","Percentage","242","units","0","v1001730454","10.23.4","32.7","A","","","1"
"2020","Alberta","2016A000248","Outdoor tennis and/or pickleball courts","Very good","Percentage","242","units","0","v1001730468","10.23.5","20.2","A","","","1"
"2020","Alberta","2016A000248","Outdoor tennis and/or pickleball courts","Physical condition unknown","Percentage","242","units","0","v1001730482","10.23.6","17.2","A","","","1"
"2020","Alberta","2016A000248","Ball diamonds","Very poor","Percentage","242","units","0","v1234817457","10.36.1","2.0","A","","","1"
"2020","Alberta","2016A000248","Ball diamonds","Poor","Percentage","242","units","0","v1234817455","10.36.2","3.5","A","","","1"
"2020","Alberta","2016A000248","Ball diamonds","Fair","Percentage","242","units","0","v1234817453","10.36.3","17.2","A","","","1"
"2020","Alberta","2016A000248","Ball diamonds","Good","Percentage","242","units","0","v1234817454","10.36.4","26.9","A","","","1"
"2020","Alberta","2016A000248","Ball diamonds","Very good","Percentage","242","units","0","v1234817456","10.36.5","11.9","A","","","1"
"2020","Alberta","2016A000248","Ball diamonds","Physical condition unknown","Percentage","242","units","0","v1234817452","10.36.6","38.5","A","","","1"
"2020","Alberta","2016A000248","Rectangular sports fields (natural turf)","Very poor","Percentage","242","units","0","v1234817469","10.37.1","0.5","A","","","1"
"2020","Alberta","2016A000248","Rectangular sports fields (natural turf)","Poor","Percentage","242","units","0","v1234817467","10.37.2","1.2","A","","","1"
"2020","Alberta","2016A000248","Rectangular sports fields (natural turf)","Fair","Percentage","242","units","0","v1234817465","10.37.3","11.6","A","","","1"
"2020","Alberta","2016A000248","Rectangular sports fields (natural turf)","Good","Percentage","242","units","0","v1234817466","10.37.4","34.0","A","","","1"
"2020","Alberta","2016A000248","Rectangular sports fields (natural turf)","Very good","Percentage","242","units","0","v1234817468","10.37.5","38.6","A","","","1"
